experiment,workflow,energy_trace,shift_mode,c_value,deadline_factor,deadline,task_ordering,scheduling_hash,power_distribution,min_makespan,makespan,workflow_stretch,brown_energy_used,green_energy_used,total_energy,green_energy_not_used,max_active_tasks,active_tasks_mean,active_tasks_std,number_of_tasks,scheduling_violations
J64_E35,seismology,trace-2,none,0,4,91352,runtime,4059212066270490915,inverted_exponential,22838,49838,22838,0,25649746.113345776,25649746.113345776,8645769253.886654,678,321.8470764617691,179.6158329606519,999,0
J64_E36,seismology,trace-2,none,0,4,91352,runtime_ascending,7535402968435027000,inverted_exponential,22838,27540,27540,25647722.41799384,2023.6953369639814,25649746.113330804,8671416976.30465,997,338.01940298507463,197.7356298043233,999,0
J64_E37,seismology,trace-2,none,0.2,4,91352,energy,6238215319343331633,inverted_exponential,22838,57938,30938,0,25649746.113345746,25649746.113345746,8645769253.886654,641,315.5512630014859,177.2158711913882,999,0
J64_E38,seismology,trace-2,none,0.2,4,91352,power,4947581871055744348,inverted_exponential,22838,50103,23103,384317.5066433656,25265428.60670246,25649746.113345828,8646153571.393297,624,341.0667613636364,157.9416491196129,999,0
J64_E39,seismology,trace-2,none,0.2,4,91352,runtime,4059212066270490915,inverted_exponential,22838,49838,22838,0,25649746.113345776,25649746.113345776,8645769253.886654,678,321.8470764617691,179.6158329606519,999,0
J64_E40,seismology,trace-2,none,0.2,4,91352,runtime_ascending,784449934676967499,inverted_exponential,22838,32045,32045,21293072.417994075,4356673.695351705,25649746.11334578,8667062326.30465,892,336.5766961651917,167.98594718516725,999,0
J64_E41,seismology,trace-2,none,0.5,4,91352,energy,6238215319343331633,inverted_exponential,22838,57938,30938,0,25649746.113345746,25649746.113345746,8645769253.886654,641,315.5512630014859,177.2158711913882,999,0
J64_E42,seismology,trace-2,none,0.5,4,91352,power,4947581871055744348,inverted_exponential,22838,50103,23103,384317.5066433656,25265428.60670246,25649746.113345828,8646153571.393297,624,341.0667613636364,157.9416491196129,999,0
J64_E43,seismology,trace-2,none,0.5,4,91352,runtime,4059212066270490915,inverted_exponential,22838,49838,22838,0,25649746.113345776,25649746.113345776,8645769253.886654,678,321.8470764617691,179.6158329606519,999,0
J64_E44,seismology,trace-2,none,0.5,4,91352,runtime_ascending,-3598340147033434162,inverted_exponential,22838,45856,22838,3302604.4068213347,22347141.706524506,25649746.113345843,8649071858.293474,663,392.033724340176,180.90314388089402,999,0
J64_E45,seismology,trace-2,none,0.8,4,91352,energy,6384674749167534858,inverted_exponential,22838,42919,22838,2243829.2733030897,23405916.840042695,25649746.113345787,8648013083.159958,942,348.06029411764706,195.23662818158144,999,0
J64_E46,seismology,trace-2,none,0.8,4,91352,power,-4033210708740245786,inverted_exponential,22838,42919,22838,4314778.946396503,21334967.166949306,25649746.11334581,8650084032.83305,692,373.0792079207921,194.39674088667329,999,0
J64_E47,seismology,trace-2,none,0.8,4,91352,runtime,-1675799556053260469,inverted_exponential,22838,42919,22838,2090269.0942602865,23559477.019085567,25649746.113345854,8647859522.980913,906,345.7142857142857,192.52100023976382,999,0
J64_E48,seismology,trace-2,none,0.8,4,91352,runtime_ascending,3447806457635557564,inverted_exponential,22838,59667,32667,8.680008711792198e-07,25649746.11334496,25649746.113345828,8645769253.886654,538,284.592700729927,143.57227820665722,999,0
J64_E49,seismology,trace-2,none,0,8,182704,energy,6238215319343331633,inverted_exponential,22838,57938,30938,0,25649746.113345746,25649746.113345746,8645769253.886654,641,315.5512630014859,177.2158711913882,999,0
J64_E50,seismology,trace-2,none,0,8,182704,power,4947581871055744348,inverted_exponential,22838,50103,23103,384317.5066433656,25265428.60670246,25649746.113345828,8646153571.393297,624,341.0667613636364,157.9416491196129,999,0
J64_E51,seismology,trace-2,none,0,8,182704,runtime,4059212066270490915,inverted_exponential,22838,49838,22838,0,25649746.113345776,25649746.113345776,8645769253.886654,678,321.8470764617691,179.6158329606519,999,0
J64_E52,seismology,trace-2,none,0,8,182704,runtime_ascending,7535402968435027000,inverted_exponential,22838,27540,27540,25647722.41799384,2023.6953369639814,25649746.113330804,8671416976.30465,997,338.01940298507463,197.7356298043233,999,0
J64_E53,seismology,trace-2,none,0.2,8,182704,energy,6238215319343331633,inverted_exponential,22838,57938,30938,0,25649746.113345746,25649746.113345746,8645769253.886654,641,315.5512630014859,177.2158711913882,999,0
J64_E54,seismology,trace-2,none,0.2,8,182704,power,4947581871055744348,inverted_exponential,22838,50103,23103,384317.5066433656,25265428.60670246,25649746.113345828,8646153571.393297,624,341.0667613636364,157.9416491196129,999,0
J64_E55,seismology,trace-2,none,0.2,8,182704,runtime,4059212066270490915,inverted_exponential,22838,49838,22838,0,25649746.113345776,25649746.113345776,8645769253.886654,678,321.8470764617691,179.6158329606519,999,0
J64_E56,seismology,trace-2,none,0.2,8,182704,runtime_ascending,-4202550779026933216,inverted_exponential,22838,44225,22838,4560097.273473254,21089648.83987255,25649746.113345806,8650329351.160128,680,380.8418740849195,192.80629713436352,999,0
J64_E57,seismology,trace-2,none,0.5,8,182704,energy,6238215319343331633,inverted_exponential,22838,57938,30938,0,25649746.113345746,25649746.113345746,8645769253.886654,641,315.5512630014859,177.2158711913882,999,0
J64_E58,seismology,trace-2,none,0.5,8,182704,power,4947581871055744348,inverted_exponential,22838,50103,23103,384317.5066433656,25265428.60670246,25649746.113345828,8646153571.393297,624,341.0667613636364,157.9416491196129,999,0
J64_E59,seismology,trace-2,none,0.5,8,182704,runtime,4059212066270490915,inverted_exponential,22838,49838,22838,0,25649746.113345776,25649746.113345776,8645769253.886654,678,321.8470764617691,179.6158329606519,999,0
J64_E60,seismology,trace-2,none,0.5,8,182704,runtime_ascending,2758723274245436999,inverted_exponential,22838,114240,87240,8.680008711792198e-07,25649746.11334496,25649746.113345828,8645769253.886654,538,284.592700729927,143.57227820665722,999,0
J64_E61,seismology,trace-2,none,0.8,8,182704,energy,6238215319343331633,inverted_exponential,22838,57938,30938,0,25649746.113345746,25649746.113345746,8645769253.886654,641,315.5512630014859,177.2158711913882,999,0
J64_E62,seismology,trace-2,none,0.8,8,182704,power,4947581871055744348,inverted_exponential,22838,50103,23103,384317.5066433656,25265428.60670246,25649746.113345828,8646153571.393297,624,341.0667613636364,157.9416491196129,999,0
J64_E63,seismology,trace-2,none,0.8,8,182704,runtime,4059212066270490915,inverted_exponential,22838,49838,22838,0,25649746.113345776,25649746.113345776,8645769253.886654,678,321.8470764617691,179.6158329606519,999,0
J64_E64,seismology,trace-2,none,0.8,8,182704,runtime_ascending,2758723274245436999,inverted_exponential,22838,114240,87240,8.680008711792198e-07,25649746.11334496,25649746.113345828,8645769253.886654,538,284.592700729927,143.57227820665722,999,0
J64_E65,seismology,trace-2,left,0,1,22838,energy,-133137070286779840,inverted_exponential,22838,22838,22838,25649746.113345675,0.0,25649746.113345675,8671419000.000002,997,338.52466367713004,197.45027738773376,999,0
J64_E66,seismology,trace-2,left,0,1,22838,power,-133137070286779840,inverted_exponential,22838,22838,22838,25649746.113345675,0.0,25649746.113345675,8671419000.000002,997,338.52466367713004,197.45027738773376,999,0
J64_E67,seismology,trace-2,left,0,1,22838,runtime,-133137070286779840,inverted_exponential,22838,22838,22838,25649746.113345675,0.0,25649746.113345675,8671419000.000002,997,338.52466367713004,197.45027738773376,999,0
J64_E68,seismology,trace-2,left,0,1,22838,runtime_ascending,-133137070286779840,inverted_exponential,22838,22838,22838,25649746.11334554,-1.4737248420715332e-05,25649746.113330804,8671419000.000002,997,338.52466367713004,197.45027738773376,999,0
J64_E69,seismology,trace-2,left,0.2,1,22838,energy,-133137070286779840,inverted_exponential,22838,22838,22838,25649746.113345675,0.0,25649746.113345675,8671419000.000002,997,338.52466367713004,197.45027738773376,999,0
J64_E70,seismology,trace-2,left,0.2,1,22838,power,-133137070286779840,inverted_exponential,22838,22838,22838,25649746.113345675,0.0,25649746.113345675,8671419000.000002,997,338.52466367713004,197.45027738773376,999,0
J64_E71,seismology,trace-2,left,0.2,1,22838,runtime,-133137070286779840,inverted_exponential,22838,22838,22838,25649746.113345675,0.0,25649746.113345675,8671419000.000002,997,338.52466367713004,197.45027738773376,999,0
J64_E72,seismology,trace-2,left,0.2,1,22838,runtime_ascending,-133137070286779840,inverted_exponential,22838,22838,22838,25649746.11334554,-1.4737248420715332e-05,25649746.113330804,8671419000.000002,997,338.52466367713004,197.45027738773376,999,0
J64_E73,seismology,trace-2,left,0.5,1,22838,energy,-133137070286779840,inverted_exponential,22838,22838,22838,25649746.113345675,0.0,25649746.113345675,8671419000.000002,997,338.52466367713004,197.45027738773376,999,0
J64_E74,seismology,trace-2,left,0.5,1,22838,power,-133137070286779840,inverted_exponential,22838,22838,22838,25649746.113345675,0.0,25649746.113345675,8671419000.000002,997,338.52466367713004,197.45027738773376,999,0
J64_E75,seismology,trace-2,left,0.5,1,22838,runtime,-133137070286779840,inverted_exponential,22838,22838,22838,25649746.113345675,0.0,25649746.113345675,8671419000.000002,997,338.52466367713004,197.45027738773376,999,0
J64_E76,seismology,trace-2,left,0.5,1,22838,runtime_ascending,-133137070286779840,inverted_exponential,22838,22838,22838,25649746.11334554,-1.4737248420715332e-05,25649746.113330804,8671419000.000002,997,338.52466367713004,197.45027738773376,999,0
J64_E77,seismology,trace-2,left,0.8,1,22838,energy,-133137070286779840,inverted_exponential,22838,22838,22838,25649746.113345675,0.0,25649746.113345675,8671419000.000002,997,338.52466367713004,197.45027738773376,999,0
J64_E78,seismology,trace-2,left,0.8,1,22838,power,-133137070286779840,inverted_exponential,22838,22838,22838,25649746.113345675,0.0,25649746.113345675,8671419000.000002,997,338.52466367713004,197.45027738773376,999,0
J64_E79,seismology,trace-2,left,0.8,1,22838,runtime,-133137070286779840,inverted_exponential,22838,22838,22838,25649746.113345675,0.0,25649746.113345675,8671419000.000002,997,338.52466367713004,197.45027738773376,999,0
J64_E80,seismology,trace-2,left,0.8,1,22838,runtime_ascending,-133137070286779840,inverted_exponential,22838,22838,22838,25649746.11334554,-1.4737248420715332e-05,25649746.113330804,8671419000.000002,997,338.52466367713004,197.45027738773376,999,0
J64_E81,seismology,trace-2,left,0,2,45676,energy,-3408958302151287418,inverted_exponential,22838,45676,22838,601931.9325394232,25047814.180806316,25649746.11334574,8646371185.819195,725,335.53777777777776,176.16009623476072,999,0
J64_E82,seismology,trace-2,left,0,2,45676,power,-3390023899591626123,inverted_exponential,22838,45676,22838,601931.9325396222,25047814.180806164,25649746.113345787,8646371185.819195,708,343.12954876273653,165.27521649304327,999,0
J64_E83,seismology,trace-2,left,0,2,45676,runtime,6807556118842934215,inverted_exponential,22838,45676,22838,601931.9325394232,25047814.180806395,25649746.113345817,8646371185.819195,716,334.993984962406,179.07464611001603,999,0
J64_E84,seismology,trace-2,left,0,2,45676,runtime_ascending,7535402968435027000,inverted_exponential,22838,27540,27540,25647722.41799384,2023.6953369639814,25649746.113330804,8671416976.30465,997,338.01940298507463,197.7356298043233,999,0
J64_E85,seismology,trace-2,left,0.2,2,45676,energy,-599969796612912650,inverted_exponential,22838,39658,22838,5788512.97345837,19861233.13988743,25649746.1133458,8651557766.860113,997,367.97774480712167,245.6338154085722,999,0
J64_E86,seismology,trace-2,left,0.2,2,45676,power,3824727537828120637,inverted_exponential,22838,39658,22838,5794338.741796516,19855407.37154927,25649746.113345787,8651563592.628452,985,363.0103550295858,233.42024707481218,999,0
J64_E87,seismology,trace-2,left,0.2,2,45676,runtime,-5176139663617498613,inverted_exponential,22838,39658,22838,5788512.97345837,19861233.139887437,25649746.113345806,8651557766.860113,997,368.698956780924,248.00498667732575,999,0
J64_E88,seismology,trace-2,left,0.2,2,45676,runtime_ascending,7535402968435027000,inverted_exponential,22838,27540,27540,25647722.41799384,2023.6953369639814,25649746.113330804,8671416976.30465,997,338.01940298507463,197.7356298043233,999,0
J64_E89,seismology,trace-2,left,0.5,2,45676,energy,8687730703696528594,inverted_exponential,22838,30631,30631,22994552.417994045,2655193.695351701,25649746.113345746,8668763806.30465,669,201.01934523809524,76.17885015473144,999,0
J64_E90,seismology,trace-2,left,0.5,2,45676,power,-8623130402133352136,inverted_exponential,22838,30631,30631,22994552.417994116,2655193.695351701,25649746.113345817,8668763806.30465,704,242.67256637168143,86.26849391547235,999,0
J64_E91,seismology,trace-2,left,0.5,2,45676,runtime,5737621148307774990,inverted_exponential,22838,30631,30631,22994552.417994063,2655193.695351701,25649746.113345765,8668763806.30465,636,178.5695067264574,92.20708613462932,999,0
J64_E92,seismology,trace-2,left,0.5,2,45676,runtime_ascending,-4507007725500268786,inverted_exponential,22838,30631,30631,22994552.417994056,2655193.695351701,25649746.113345757,8668763806.30465,540,198.94962962962964,133.14126657648117,999,0
J64_E93,seismology,trace-2,left,0.8,2,45676,energy,-2466004452326671059,inverted_exponential,22838,45676,22838,2086200.2360517185,23563545.87729409,25649746.11334581,8647855454.122705,679,377.7968970380818,172.3744886595476,999,0
J64_E94,seismology,trace-2,left,0.8,2,45676,power,4321712434470264341,inverted_exponential,22838,45676,22838,601931.9325394238,25047814.180806376,25649746.113345798,8646371185.819195,625,341.10159651669085,168.6109155005565,999,0
J64_E95,seismology,trace-2,left,0.8,2,45676,runtime,183668407121283566,inverted_exponential,22838,45676,22838,2092629.8911700123,23557116.222175784,25649746.113345798,8647861883.777824,679,377.6445698166432,172.48760878934735,999,0
J64_E96,seismology,trace-2,left,0.8,2,45676,runtime_ascending,-724320408499025460,inverted_exponential,22838,35306,23704,14589825.043584937,11059921.06976086,25649746.113345798,8660359078.930239,997,340.8882265275708,204.03086032670663,999,0
J64_E97,seismology,trace-2,left,0,4,91352,energy,6238215319343331633,inverted_exponential,22838,57938,30938,0,25649746.113345746,25649746.113345746,8645769253.886654,641,315.5512630014859,177.2158711913882,999,0
J64_E98,seismology,trace-2,left,0,4,91352,power,3385928944624506193,inverted_exponential,22838,50103,23103,1.2764317602886877e-06,25649746.113344554,25649746.11334583,8645769253.886654,595,309.98706896551727,153.07206599018838,999,0
J64_E99,seismology,trace-2,left,0,4,91352,runtime,4059212066270490915,inverted_exponential,22838,49838,22838,0,25649746.11334577,25649746.11334577,8645769253.886654,678,321.8470764617691,179.6158329606519,999,0
J64_E100,seismology,trace-2,left,0,4,91352,runtime_ascending,7535402968435027000,inverted_exponential,22838,27540,27540,25647722.41799384,2023.6953369639814,25649746.113330804,8671416976.30465,997,338.01940298507463,197.7356298043233,999,0
J64_E101,seismology,trace-2,left,0.2,4,91352,energy,6238215319343331633,inverted_exponential,22838,57938,30938,0,25649746.113345746,25649746.113345746,8645769253.886654,641,315.5512630014859,177.2158711913882,999,0
J64_E102,seismology,trace-2,left,0.2,4,91352,power,3385928944624506193,inverted_exponential,22838,50103,23103,1.2764317602886877e-06,25649746.113344554,25649746.11334583,8645769253.886654,595,309.98706896551727,153.07206599018838,999,0
J64_E103,seismology,trace-2,left,0.2,4,91352,runtime,4059212066270490915,inverted_exponential,22838,49838,22838,0,25649746.11334577,25649746.11334577,8645769253.886654,678,321.8470764617691,179.6158329606519,999,0
J64_E104,seismology,trace-2,left,0.2,4,91352,runtime_ascending,-2549235821217450570,inverted_exponential,22838,32045,32045,21293072.417994004,4356673.695351701,25649746.113345705,8667062326.30465,549,297.0194610778443,115.90346980721633,999,0
J64_E105,seismology,trace-2,left,0.5,4,91352,energy,6238215319343331633,inverted_exponential,22838,57938,30938,0,25649746.113345746,25649746.113345746,8645769253.886654,641,315.5512630014859,177.2158711913882,999,0
J64_E106,seismology,trace-2,left,0.5,4,91352,power,3385928944624506193,inverted_exponential,22838,50103,23103,1.2764317602886877e-06,25649746.113344554,25649746.11334583,8645769253.886654,595,309.98706896551727,153.07206599018838,999,0
J64_E107,seismology,trace-2,left,0.5,4,91352,runtime,4059212066270490915,inverted_exponential,22838,49838,22838,0,25649746.11334577,25649746.11334577,8645769253.886654,678,321.8470764617691,179.6158329606519,999,0
J64_E108,seismology,trace-2,left,0.5,4,91352,runtime_ascending,1635557867994008958,inverted_exponential,22838,45856,22838,545040.6287484063,25104705.484597355,25649746.11334576,8646314294.515404,752,350.7100591715976,161.8323648974234,999,0
J64_E109,seismology,trace-2,left,0.8,4,91352,energy,-7833373245974874282,inverted_exponential,22838,42919,22838,2090269.0942614798,23559477.01908434,25649746.11334582,8647859522.980913,909,348.929203539823,195.72762629576985,999,0
J64_E110,seismology,trace-2,left,0.8,4,91352,power,-1519949939013772964,inverted_exponential,22838,42919,22838,2090269.094259493,23559477.019086275,25649746.11334577,8647859522.980915,844,356.991341991342,198.9781407666813,999,0
J64_E111,seismology,trace-2,left,0.8,4,91352,runtime,-1675799556053260469,inverted_exponential,22838,42919,22838,2090269.0942602865,23559477.019085567,25649746.113345854,8647859522.980913,906,345.7142857142857,192.52100023976382,999,0
J64_E112,seismology,trace-2,left,0.8,4,91352,runtime_ascending,3447806457635557564,inverted_exponential,22838,59667,32667,8.680008711792198e-07,25649746.11334496,25649746.113345828,8645769253.886654,538,284.592700729927,143.57227820665722,999,0
J64_E113,seismology,trace-2,left,0,8,182704,energy,6238215319343331633,inverted_exponential,22838,57938,30938,0,25649746.113345746,25649746.113345746,8645769253.886654,641,315.5512630014859,177.2158711913882,999,0
J64_E114,seismology,trace-2,left,0,8,182704,power,3385928944624506193,inverted_exponential,22838,50103,23103,1.2764317602886877e-06,25649746.113344554,25649746.11334583,8645769253.886654,595,309.98706896551727,153.07206599018838,999,0
J64_E115,seismology,trace-2,left,0,8,182704,runtime,4059212066270490915,inverted_exponential,22838,49838,22838,0,25649746.11334577,25649746.11334577,8645769253.886654,678,321.8470764617691,179.6158329606519,999,0
J64_E116,seismology,trace-2,left,0,8,182704,runtime_ascending,7535402968435027000,inverted_exponential,22838,27540,27540,25647722.41799384,2023.6953369639814,25649746.113330804,8671416976.30465,997,338.01940298507463,197.7356298043233,999,0
J64_E117,seismology,trace-2,left,0.2,8,182704,energy,6238215319343331633,inverted_exponential,22838,57938,30938,0,25649746.113345746,25649746.113345746,8645769253.886654,641,315.5512630014859,177.2158711913882,999,0
J64_E118,seismology,trace-2,left,0.2,8,182704,power,3385928944624506193,inverted_exponential,22838,50103,23103,1.2764317602886877e-06,25649746.113344554,25649746.11334583,8645769253.886654,595,309.98706896551727,153.07206599018838,999,0
J64_E119,seismology,trace-2,left,0.2,8,182704,runtime,4059212066270490915,inverted_exponential,22838,49838,22838,0,25649746.11334577,25649746.11334577,8645769253.886654,678,321.8470764617691,179.6158329606519,999,0
J64_E120,seismology,trace-2,left,0.2,8,182704,runtime_ascending,-3827457473289693064,inverted_exponential,22838,44225,22838,1193095.2553088665,24456650.85803692,25649746.113345787,8646962349.141964,795,353.12280701754383,184.42258305947442,999,0
J64_E121,seismology,trace-2,left,0.5,8,182704,energy,6238215319343331633,inverted_exponential,22838,57938,30938,0,25649746.113345746,25649746.113345746,8645769253.886654,641,315.5512630014859,177.2158711913882,999,0
J64_E122,seismology,trace-2,left,0.5,8,182704,power,3385928944624506193,inverted_exponential,22838,50103,23103,1.2764317602886877e-06,25649746.113344554,25649746.11334583,8645769253.886654,595,309.98706896551727,153.07206599018838,999,0
J64_E123,seismology,trace-2,left,0.5,8,182704,runtime,4059212066270490915,inverted_exponential,22838,49838,22838,0,25649746.11334577,25649746.11334577,8645769253.886654,678,321.8470764617691,179.6158329606519,999,0
J64_E124,seismology,trace-2,left,0.5,8,182704,runtime_ascending,2758723274245436999,inverted_exponential,22838,114240,87240,8.680008711792198e-07,25649746.11334496,25649746.113345828,8645769253.886654,538,284.592700729927,143.57227820665722,999,0
J64_E125,seismology,trace-2,left,0.8,8,182704,energy,6238215319343331633,inverted_exponential,22838,57938,30938,0,25649746.113345746,25649746.113345746,8645769253.886654,641,315.5512630014859,177.2158711913882,999,0
J64_E126,seismology,trace-2,left,0.8,8,182704,power,3385928944624506193,inverted_exponential,22838,50103,23103,1.2764317602886877e-06,25649746.113344554,25649746.11334583,8645769253.886654,595,309.98706896551727,153.07206599018838,999,0
J64_E127,seismology,trace-2,left,0.8,8,182704,runtime,4059212066270490915,inverted_exponential,22838,49838,22838,0,25649746.11334577,25649746.11334577,8645769253.886654,678,321.8470764617691,179.6158329606519,999,0
J64_E128,seismology,trace-2,left,0.8,8,182704,runtime_ascending,2758723274245436999,inverted_exponential,22838,114240,87240,8.680008711792198e-07,25649746.11334496,25649746.113345828,8645769253.886654,538,284.592700729927,143.57227820665722,999,0
J64_E129,seismology,trace-2,right-left,0,1,22838,energy,-133137070286779840,inverted_exponential,22838,22838,22838,25649746.113345675,0.0,25649746.113345675,8671419000.000002,997,338.52466367713004,197.45027738773376,999,0
J64_E130,seismology,trace-2,right-left,0,1,22838,power,-133137070286779840,inverted_exponential,22838,22838,22838,25649746.113345675,0.0,25649746.113345675,8671419000.000002,997,338.52466367713004,197.45027738773376,999,0
J64_E131,seismology,trace-2,right-left,0,1,22838,runtime,-133137070286779840,inverted_exponential,22838,22838,22838,25649746.113345675,0.0,25649746.113345675,8671419000.000002,997,338.52466367713004,197.45027738773376,999,0
J64_E132,seismology,trace-2,right-left,0,1,22838,runtime_ascending,-133137070286779840,inverted_exponential,22838,22838,22838,25649746.11334554,-1.4737248420715332e-05,25649746.113330804,8671419000.000002,997,338.52466367713004,197.45027738773376,999,0
J64_E133,seismology,trace-2,right-left,0.2,1,22838,energy,-133137070286779840,inverted_exponential,22838,22838,22838,25649746.113345675,0.0,25649746.113345675,8671419000.000002,997,338.52466367713004,197.45027738773376,999,0
J64_E134,seismology,trace-2,right-left,0.2,1,22838,power,-133137070286779840,inverted_exponential,22838,22838,22838,25649746.113345675,0.0,25649746.113345675,8671419000.000002,997,338.52466367713004,197.45027738773376,999,0
J64_E135,seismology,trace-2,right-left,0.2,1,22838,runtime,-133137070286779840,inverted_exponential,22838,22838,22838,25649746.113345675,0.0,25649746.113345675,8671419000.000002,997,338.52466367713004,197.45027738773376,999,0
J64_E136,seismology,trace-2,right-left,0.2,1,22838,runtime_ascending,-133137070286779840,inverted_exponential,22838,22838,22838,25649746.11334554,-1.4737248420715332e-05,25649746.113330804,8671419000.000002,997,338.52466367713004,197.45027738773376,999,0
J64_E137,seismology,trace-2,right-left,0.5,1,22838,energy,-133137070286779840,inverted_exponential,22838,22838,22838,25649746.113345675,0.0,25649746.113345675,8671419000.000002,997,338.52466367713004,197.45027738773376,999,0
J64_E138,seismology,trace-2,right-left,0.5,1,22838,power,-133137070286779840,inverted_exponential,22838,22838,22838,25649746.113345675,0.0,25649746.113345675,8671419000.000002,997,338.52466367713004,197.45027738773376,999,0
J64_E139,seismology,trace-2,right-left,0.5,1,22838,runtime,-133137070286779840,inverted_exponential,22838,22838,22838,25649746.113345675,0.0,25649746.113345675,8671419000.000002,997,338.52466367713004,197.45027738773376,999,0
J64_E140,seismology,trace-2,right-left,0.5,1,22838,runtime_ascending,-133137070286779840,inverted_exponential,22838,22838,22838,25649746.11334554,-1.4737248420715332e-05,25649746.113330804,8671419000.000002,997,338.52466367713004,197.45027738773376,999,0
J64_E141,seismology,trace-2,right-left,0.8,1,22838,energy,-133137070286779840,inverted_exponential,22838,22838,22838,25649746.113345675,0.0,25649746.113345675,8671419000.000002,997,338.52466367713004,197.45027738773376,999,0
J64_E142,seismology,trace-2,right-left,0.8,1,22838,power,-133137070286779840,inverted_exponential,22838,22838,22838,25649746.113345675,0.0,25649746.113345675,8671419000.000002,997,338.52466367713004,197.45027738773376,999,0
J64_E143,seismology,trace-2,right-left,0.8,1,22838,runtime,-133137070286779840,inverted_exponential,22838,22838,22838,25649746.113345675,0.0,25649746.113345675,8671419000.000002,997,338.52466367713004,197.45027738773376,999,0
J64_E144,seismology,trace-2,right-left,0.8,1,22838,runtime_ascending,-133137070286779840,inverted_exponential,22838,22838,22838,25649746.11334554,-1.4737248420715332e-05,25649746.113330804,8671419000.000002,997,338.52466367713004,197.45027738773376,999,0
J64_E145,seismology,trace-2,right-left,0,2,45676,energy,3843125847547545367,inverted_exponential,22838,45676,22838,601931.9325394225,25047814.180806316,25649746.11334574,8646371185.819195,648,334.7437037037037,175.30864118659275,999,0
J64_E146,seismology,trace-2,right-left,0,2,45676,power,3843125847547545367,inverted_exponential,22838,45676,22838,601931.9325394225,25047814.180806316,25649746.11334574,8646371185.819195,648,334.7437037037037,175.30864118659275,999,0
J64_E147,seismology,trace-2,right-left,0,2,45676,runtime,3843125847547545367,inverted_exponential,22838,45676,22838,601931.9325394225,25047814.180806316,25649746.11334574,8646371185.819195,648,334.7437037037037,175.30864118659275,999,0
J64_E148,seismology,trace-2,right-left,0,2,45676,runtime_ascending,3843125847547545367,inverted_exponential,22838,45676,22838,601931.9325394225,25047814.180806316,25649746.11334574,8646371185.819195,648,334.7437037037037,175.30864118659275,999,0
J64_E149,seismology,trace-2,right-left,0.2,2,45676,energy,3843125847547545367,inverted_exponential,22838,45676,22838,601931.9325394225,25047814.180806316,25649746.11334574,8646371185.819195,648,334.7437037037037,175.30864118659275,999,0
J64_E150,seismology,trace-2,right-left,0.2,2,45676,power,3843125847547545367,inverted_exponential,22838,45676,22838,601931.9325394225,25047814.180806316,25649746.11334574,8646371185.819195,648,334.7437037037037,175.30864118659275,999,0
J64_E151,seismology,trace-2,right-left,0.2,2,45676,runtime,3843125847547545367,inverted_exponential,22838,45676,22838,601931.9325394225,25047814.180806316,25649746.11334574,8646371185.819195,648,334.7437037037037,175.30864118659275,999,0
J64_E152,seismology,trace-2,right-left,0.2,2,45676,runtime_ascending,3843125847547545367,inverted_exponential,22838,45676,22838,601931.9325394225,25047814.180806316,25649746.11334574,8646371185.819195,648,334.7437037037037,175.30864118659275,999,0
J64_E153,seismology,trace-2,right-left,0.5,2,45676,energy,3843125847547545367,inverted_exponential,22838,45676,22838,601931.9325394225,25047814.180806316,25649746.11334574,8646371185.819195,648,334.7437037037037,175.30864118659275,999,0
J64_E154,seismology,trace-2,right-left,0.5,2,45676,power,3843125847547545367,inverted_exponential,22838,45676,22838,601931.9325394225,25047814.180806316,25649746.11334574,8646371185.819195,648,334.7437037037037,175.30864118659275,999,0
J64_E155,seismology,trace-2,right-left,0.5,2,45676,runtime,3843125847547545367,inverted_exponential,22838,45676,22838,601931.9325394225,25047814.180806316,25649746.11334574,8646371185.819195,648,334.7437037037037,175.30864118659275,999,0
J64_E156,seismology,trace-2,right-left,0.5,2,45676,runtime_ascending,3843125847547545367,inverted_exponential,22838,45676,22838,601931.9325394225,25047814.180806316,25649746.11334574,8646371185.819195,648,334.7437037037037,175.30864118659275,999,0
J64_E157,seismology,trace-2,right-left,0.8,2,45676,energy,3843125847547545367,inverted_exponential,22838,45676,22838,601931.9325394225,25047814.180806316,25649746.11334574,8646371185.819195,648,334.7437037037037,175.30864118659275,999,0
J64_E158,seismology,trace-2,right-left,0.8,2,45676,power,3843125847547545367,inverted_exponential,22838,45676,22838,601931.9325394225,25047814.180806316,25649746.11334574,8646371185.819195,648,334.7437037037037,175.30864118659275,999,0
J64_E159,seismology,trace-2,right-left,0.8,2,45676,runtime,3843125847547545367,inverted_exponential,22838,45676,22838,601931.9325394225,25047814.180806316,25649746.11334574,8646371185.819195,648,334.7437037037037,175.30864118659275,999,0
J64_E160,seismology,trace-2,right-left,0.8,2,45676,runtime_ascending,3843125847547545367,inverted_exponential,22838,45676,22838,601931.9325394225,25047814.180806316,25649746.11334574,8646371185.819195,648,334.7437037037037,175.30864118659275,999,0
J64_E161,seismology,trace-2,right-left,0,4,91352,energy,6238215319343331633,inverted_exponential,22838,57938,30938,0,25649746.113345746,25649746.113345746,8645769253.886654,641,315.5512630014859,177.2158711913882,999,0
J64_E162,seismology,trace-2,right-left,0,4,91352,power,7138595448147766829,inverted_exponential,22838,57810,30810,1.2337022070596504e-06,25649746.113344587,25649746.11334582,8645769253.886654,581,310.2195467422096,164.95904916393906,999,0
