energy_trace,power_distribution,workflow,c_value,deadline_factor,shift_mode,task_ordering,AVERAGE_of_brown_energy_used,AVERAGE_of_green_energy_used,AVERAGE_of_makespan,AVERAGE_of_workflow_stretch
trace-3,inverted_exponential,seismology,0,8,left,runtime_ascending,29797237.7911396,1639.9946012188,27540,27540
trace-3,inverted_exponential,seismology,0,8,none,energy,0.0000000182,29798877.7857407,49860.5,22860.5
trace-3,inverted_exponential,seismology,0,8,none,power,13760235.534334,16038642.2514068,42675,29175
trace-3,inverted_exponential,seismology,0,8,none,runtime,0.0000000182,29798877.7857407,49860.5,22860.5
trace-3,inverted_exponential,seismology,0,8,none,runtime_ascending,29797237.7911396,1639.9946012188,27540,27540
trace-3,inverted_exponential,seismology,0,8,right-left,energy,0.0000000182,29798877.7857407,57810,30810
trace-3,inverted_exponential,seismology,0,8,right-left,power,0.0000000182,29798877.7857407,57810,30810
trace-3,inverted_exponential,seismology,0,8,right-left,runtime,0.0000000182,29798877.7857407,57810,30810
trace-3,inverted_exponential,seismology,0,8,right-left,runtime_ascending,0.0000000182,29798877.7857407,57810,30810
trace-3,inverted_exponential,seismology,0.5,2,left,energy,27144067.7911395,2654809.99460122,30631,30631
trace-3,inverted_exponential,seismology,0.5,2,left,power,27144067.7911395,2654809.99460122,30631,30631
trace-3,inverted_exponential,seismology,0.5,2,left,runtime,27144067.7911395,2654809.99460122,30631,30631
trace-3,inverted_exponential,seismology,0.5,2,left,runtime_ascending,27144067.7911395,2654809.99460122,30631,30631
trace-3,inverted_exponential,seismology,0.5,2,none,energy,27144067.7911395,2654809.99460122,30631,30631
trace-3,inverted_exponential,seismology,0.5,2,none,power,27144067.7911395,2654809.99460122,30631,30631
trace-3,inverted_exponential,seismology,0.5,2,none,runtime,27144067.7911395,2654809.99460122,30631,30631
trace-3,inverted_exponential,seismology,0.5,2,none,runtime_ascending,27144067.7911395,2654809.99460122,30631,30631
trace-3,inverted_exponential,seismology,0.5,2,right-left,energy,795744.951315848,29003132.8344249,45676,22838
trace-3,inverted_exponential,seismology,0.5,2,right-left,power,795744.951315848,29003132.8344249,45676,22838
trace-3,inverted_exponential,seismology,0.5,2,right-left,runtime,795744.951315848,29003132.8344249,45676,22838
trace-3,inverted_exponential,seismology,0.5,2,right-left,runtime_ascending,795744.951315848,29003132.8344249,45676,22838
trace-3,inverted_exponential,seismology,0.5,4,left,energy,0.0000000182,29798877.7857407,49860.5,22860.5
trace-3,inverted_exponential,seismology,0.5,4,left,power,314352.450067984,29484525.3356727,51833,26824
trace-3,inverted_exponential,seismology,0.5,4,left,runtime,0.0000000182,29798877.7857407,49860.5,22860.5
trace-3,inverted_exponential,seismology,0.5,4,left,runtime_ascending,728188.68306509,29070689.1026757,45856,22838
trace-3,inverted_exponential,seismology,0.5,4,none,energy,0.0000000182,29798877.7857407,49860.5,22860.5
trace-3,inverted_exponential,seismology,0.5,4,none,power,1205018.25169667,28593859.5340441,51833,26824
trace-3,inverted_exponential,seismology,0.5,4,none,runtime,0.0000000182,29798877.7857407,49860.5,22860.5
trace-3,inverted_exponential,seismology,0.5,4,none,runtime_ascending,4531235.55563713,25267642.2301036,45856,22838
trace-3,inverted_exponential,seismology,0.5,4,right-left,energy,0.0000000182,29798877.7857407,57810,30810
trace-3,inverted_exponential,seismology,0.5,4,right-left,power,0.0000000182,29798877.7857407,57810,30810
trace-3,inverted_exponential,seismology,0.5,4,right-left,runtime,0.0000000182,29798877.7857407,57810,30810
trace-3,inverted_exponential,seismology,0.5,4,right-left,runtime_ascending,0.0000000182,29798877.7857407,57810,30810
trace-3,inverted_exponential,seismology,0.5,8,left,energy,0.0000000182,29798877.7857407,49860.5,22860.5
trace-3,inverted_exponential,seismology,0.5,8,left,power,0.0000000182,29798877.7857407,57810,30810
trace-3,inverted_exponential,seismology,0.5,8,left,runtime,0.0000000182,29798877.7857407,49860.5,22860.5
trace-3,inverted_exponential,seismology,0.5,8,left,runtime_ascending,0.0000000182,29798877.7857407,57938,30938
trace-3,inverted_exponential,seismology,0.5,8,none,energy,0.0000000182,29798877.7857407,49860.5,22860.5
trace-3,inverted_exponential,seismology,0.5,8,none,power,0.0000000182,29798877.7857407,86025,59025
trace-3,inverted_exponential,seismology,0.5,8,none,runtime,0.0000000182,29798877.7857407,49860.5,22860.5
trace-3,inverted_exponential,seismology,0.5,8,none,runtime_ascending,0.0000000182,29798877.7857407,114240,87240
trace-3,inverted_exponential,seismology,0.5,8,right-left,energy,0.0000000182,29798877.7857407,57810,30810
trace-3,inverted_exponential,seismology,0.5,8,right-left,power,0.0000000182,29798877.7857407,57810,30810
trace-3,inverted_exponential,seismology,0.5,8,right-left,runtime,0.0000000182,29798877.7857407,57810,30810
trace-3,inverted_exponential,seismology,0.5,8,right-left,runtime_ascending,0.0000000182,29798877.7857407,57810,30810
trace-3,inverted_exponential,seismology,0.8,2,left,energy,2801129.76713969,26997748.0186011,45676,22838
trace-3,inverted_exponential,seismology,0.8,2,left,power,9769292.59122608,20029585.1945147,40491,23567
trace-3,inverted_exponential,seismology,0.8,2,left,runtime,2801129.76713969,26997748.0186011,45676,22838
trace-3,inverted_exponential,seismology,0.8,2,left,runtime_ascending,18497438.0291637,11301439.7565771,35306,28584.8
trace-3,inverted_exponential,seismology,0.8,2,none,energy,28641084.1812213,1157793.60451946,45676,45676
trace-3,inverted_exponential,seismology,0.8,2,none,power,23747992.1279444,6050885.65779644,40491,34986
trace-3,inverted_exponential,seismology,0.8,2,none,runtime,28641084.1812213,1157793.60451946,45676,45676
trace-3,inverted_exponential,seismology,0.8,2,none,runtime_ascending,19356289.0391033,10442588.7466375,35306,24304
trace-3,inverted_exponential,seismology,0.8,2,right-left,energy,795744.951315848,29003132.8344249,45676,22838
trace-3,inverted_exponential,seismology,0.8,2,right-left,power,795744.951315848,29003132.8344249,45676,22838
trace-3,inverted_exponential,seismology,0.8,2,right-left,runtime,795744.951315848,29003132.8344249,45676,22838
trace-3,inverted_exponential,seismology,0.8,2,right-left,runtime_ascending,795744.951315848,29003132.8344249,45676,22838
trace-3,inverted_exponential,seismology,0.8,4,left,energy,2811297.28911565,26987580.4966251,42919,22838
trace-3,inverted_exponential,seismology,0.8,4,left,power,1604892.52093164,28193985.2648092,50364.5,26824
trace-3,inverted_exponential,seismology,0.8,4,left,runtime,2811297.28911565,26987580.4966251,42919,22838
trace-3,inverted_exponential,seismology,0.8,4,left,runtime_ascending,0.0000000182,29798877.7857407,57938,30938
trace-3,inverted_exponential,seismology,0.8,4,none,energy,2811297.28911565,26987580.4966251,42919,22838
trace-3,inverted_exponential,seismology,0.8,4,none,power,3248387.54610972,26550490.2396311,51293,27752.5
trace-3,inverted_exponential,seismology,0.8,4,none,runtime,2811297.28911565,26987580.4966251,42919,22838
trace-3,inverted_exponential,seismology,0.8,4,none,runtime_ascending,0.0000000182,29798877.7857407,59667,32667
trace-3,inverted_exponential,seismology,0.8,4,right-left,energy,0.0000000182,29798877.7857407,57810,30810
trace-3,inverted_exponential,seismology,0.8,4,right-left,power,0.0000000182,29798877.7857407,57810,30810
trace-3,inverted_exponential,seismology,0.8,4,right-left,runtime,0.0000000182,29798877.7857407,57810,30810
trace-3,inverted_exponential,seismology,0.8,4,right-left,runtime_ascending,0.0000000182,29798877.7857407,57810,30810
trace-3,inverted_exponential,seismology,0.8,8,left,energy,0.0000000182,29798877.7857407,49860.5,22860.5
trace-3,inverted_exponential,seismology,0.8,8,left,power,0.0000000182,29798877.7857407,57810,30810
trace-3,inverted_exponential,seismology,0.8,8,left,runtime,0.0000000182,29798877.7857407,49860.5,22860.5
trace-3,inverted_exponential,seismology,0.8,8,left,runtime_ascending,0.0000000182,29798877.7857407,57938,30938
trace-3,inverted_exponential,seismology,0.8,8,none,energy,0.0000000182,29798877.7857407,49860.5,22860.5
trace-3,inverted_exponential,seismology,0.8,8,none,power,0.0000000182,29798877.7857407,86025,59025
trace-3,inverted_exponential,seismology,0.8,8,none,runtime,0.0000000182,29798877.7857407,49860.5,22860.5
trace-3,inverted_exponential,seismology,0.8,8,none,runtime_ascending,0.0000000182,29798877.7857407,114240,87240
trace-3,inverted_exponential,seismology,0.8,8,right-left,energy,0.0000000182,29798877.7857407,57810,30810
trace-3,inverted_exponential,seismology,0.8,8,right-left,power,0.0000000182,29798877.7857407,57810,30810
trace-3,inverted_exponential,seismology,0.8,8,right-left,runtime,0.0000000182,29798877.7857407,57810,30810
trace-3,inverted_exponential,seismology,0.8,8,right-left,runtime_ascending,0.0000000182,29798877.7857407,57810,30810
trace-3,inverted_exponential,soykb,0,2,left,energy,3056575.42291803,150748.506627407,41585,41585
trace-3,inverted_exponential,soykb,0,2,left,power,1479899.85437818,1727424.07516782,43871.6,43871.6
trace-3,inverted_exponential,soykb,0,2,left,runtime,3056575.42291803,150748.506627407,41585,41585
trace-3,inverted_exponential,soykb,0,2,left,runtime_ascending,3164140.28361031,43183.6459353127,41585,41585
trace-3,inverted_exponential,soykb,0,2,none,energy,3056575.42291812,150748.506627695,41585,41585
trace-3,inverted_exponential,soykb,0,2,none,power,1542659.48476168,1664664.44478468,43871.6,43871.6
trace-3,inverted_exponential,soykb,0,2,none,runtime,3056575.42291812,150748.506627693,41585,41585
trace-3,inverted_exponential,soykb,0,2,none,runtime_ascending,3164140.28361031,43183.6459353127,41585,41585
trace-3,inverted_exponential,soykb,0,2,right-left,energy,283430.686351159,2923893.24319428,45396,45396
trace-3,inverted_exponential,soykb,0,2,right-left,power,255134.636378473,2952189.29316715,45396,45396
trace-3,inverted_exponential,soykb,0,2,right-left,runtime,283430.686351159,2923893.24319428,45396,45396
trace-3,inverted_exponential,soykb,0,2,right-left,runtime_ascending,283430.686351159,2923893.24319428,45396,45396
trace-3,inverted_exponential,soykb,0,4,left,energy,3056575.42291803,150748.506627407,41585,41585
trace-3,inverted_exponential,soykb,0,4,left,power,1376675.8825616,1830648.0469844,45193.1,42493.1
trace-3,inverted_exponential,soykb,0,4,left,runtime,3056575.42291803,150748.506627407,41585,41585
trace-3,inverted_exponential,soykb,0,4,left,runtime_ascending,3164140.28361031,43183.6459353127,41585,41585
trace-3,inverted_exponential,soykb,0,4,none,energy,3056575.42291812,150748.506627695,41585,41585
trace-3,inverted_exponential,soykb,0,4,none,power,1377931.59957175,1829392.32997425,45198.6,42498.6
trace-3,inverted_exponential,soykb,0,4,none,runtime,3056575.42291812,150748.506627693,41585,41585
trace-3,inverted_exponential,soykb,0,4,none,runtime_ascending,3164140.28361031,43183.6459353127,41585,41585
trace-3,inverted_exponential,soykb,0,4,right-left,energy,0.0000002541,3207323.92954537,48378,21378
trace-3,inverted_exponential,soykb,0,4,right-left,power,0.0000002541,3207323.92954537,48378,21378
trace-3,inverted_exponential,soykb,0,4,right-left,runtime,0.0000002541,3207323.92954537,48378,21378
trace-3,inverted_exponential,soykb,0,4,right-left,runtime_ascending,0.0000002541,3207323.92954537,48378,21378
trace-3,inverted_exponential,soykb,0,8,left,energy,3056575.42291803,150748.506627407,41585,41585
trace-3,inverted_exponential,soykb,0,8,left,power,1376675.8825616,1830648.0469844,45193.1,42493.1
trace-3,inverted_exponential,soykb,0,8,left,runtime,3056575.42291803,150748.506627407,41585,41585
trace-3,inverted_exponential,soykb,0,8,left,runtime_ascending,3164140.28361031,43183.6459353127,41585,41585
trace-3,inverted_exponential,soykb,0,8,none,energy,3056575.42291812,150748.506627695,41585,41585
trace-3,inverted_exponential,soykb,0,8,none,power,1377931.59957175,1829392.32997425,45198.6,42498.6
trace-3,inverted_exponential,soykb,0,8,none,runtime,3056575.42291812,150748.506627693,41585,41585
trace-3,inverted_exponential,soykb,0,8,none,runtime_ascending,3164140.28361031,43183.6459353127,41585,41585
trace-3,inverted_exponential,soykb,0,8,right-left,energy,0.0000002541,3207323.92954537,48378,21378
trace-3,inverted_exponential,soykb,0,8,right-left,power,0.0000002541,3207323.92954537,48378,21378
trace-3,inverted_exponential,soykb,0,8,right-left,runtime,0.0000002541,3207323.92954537,48378,21378
trace-3,inverted_exponential,soykb,0,8,right-left,runtime_ascending,0.0000002541,3207323.92954537,48378,21378
trace-3,inverted_exponential,soykb,0.5,2,left,energy,3056575.42291787,150748.506627384,41585,41585
trace-3,inverted_exponential,soykb,0.5,2,left,power,3125456.23062625,81867.6989191827,41630.8,41630.8
trace-3,inverted_exponential,soykb,0.5,2,left,runtime,3056575.42291787,150748.506627196,41585,41585
trace-3,inverted_exponential,soykb,0.5,2,left,runtime_ascending,3164140.28361015,43183.6459351044,41585,41585
trace-3,inverted_exponential,soykb,0.5,2,none,energy,3056575.42291787,150748.506627761,41585,41585
trace-3,inverted_exponential,soykb,0.5,2,none,power,3128325.09271104,78998.836834778,41630.8,41630.8
trace-3,inverted_exponential,soykb,0.5,2,none,runtime,3056575.42291787,150748.506627755,41585,41585
trace-3,inverted_exponential,soykb,0.5,2,none,runtime_ascending,3164140.28361015,43183.6459356651,41585,41585
trace-3,inverted_exponential,soykb,0.5,2,right-left,energy,283430.686351159,2923893.24319428,45396,45396
trace-3,inverted_exponential,soykb,0.5,2,right-left,power,283430.686351159,2923893.24319428,45396,45396
trace-3,inverted_exponential,soykb,0.5,2,right-left,runtime,283430.686351159,2923893.24319428,45396,45396
trace-3,inverted_exponential,soykb,0.5,2,right-left,runtime_ascending,283430.686351159,2923893.24319428,45396,45396
trace-3,inverted_exponential,soykb,0.5,4,left,energy,358560.723579169,2848763.20596646,46616.3,46616.3
trace-3,inverted_exponential,soykb,0.5,4,left,power,478001.805751754,2729322.12379387,55281.5,52581.5
trace-3,inverted_exponential,soykb,0.5,4,left,runtime,355257.258789993,2852066.67075564,47045.5,47045.5
trace-3,inverted_exponential,soykb,0.5,4,left,runtime_ascending,309239.685535164,2898084.24401066,47169.3,47169.3
trace-3,inverted_exponential,soykb,0.5,4,none,energy,437423.817619655,2769900.11192579,61718.8,61718.8
trace-3,inverted_exponential,soykb,0.5,4,none,power,481177.063355788,2726146.8661902,62360.6,59660.6
trace-3,inverted_exponential,soykb,0.5,4,none,runtime,430403.234124679,2776920.69542077,62365,62365
trace-3,inverted_exponential,soykb,0.5,4,none,runtime_ascending,313210.448210763,2894113.48133487,47345,47345
trace-3,inverted_exponential,soykb,0.5,4,right-left,energy,0.0000002541,3207323.92954537,48378,21378
trace-3,inverted_exponential,soykb,0.5,4,right-left,power,0.0000002541,3207323.92954537,48378,21378
trace-3,inverted_exponential,soykb,0.5,4,right-left,runtime,0.0000002541,3207323.92954537,48378,21378
trace-3,inverted_exponential,soykb,0.5,4,right-left,runtime_ascending,0.0000002541,3207323.92954537,48378,21378
trace-3,inverted_exponential,soykb,0.5,8,left,energy,335911.625018846,2871412.30452678,80866.9,80866.9
trace-3,inverted_exponential,soykb,0.5,8,left,power,97533.9774660525,3109789.9520794,68616.3,65916.3
trace-3,inverted_exponential,soykb,0.5,8,left,runtime,345940.655459513,2861383.27408612,62664.3,62664.3
trace-3,inverted_exponential,soykb,0.5,8,left,runtime_ascending,119107.309762349,3088216.61978218,80794,80794
trace-3,inverted_exponential,soykb,0.5,8,none,energy,336181.029881648,2871142.89966398,130049.4,130049.4
trace-3,inverted_exponential,soykb,0.5,8,none,power,99559.4303642629,3107764.49918155,122873.5,120173.5
trace-3,inverted_exponential,soykb,0.5,8,none,runtime,346529.395849766,2860794.53369586,128285,128285
trace-3,inverted_exponential,soykb,0.5,8,none,runtime_ascending,119107.309762406,3088216.61978304,113726,113726
trace-3,inverted_exponential,soykb,0.5,8,right-left,energy,0.0000002541,3207323.92954537,48378,21378
trace-3,inverted_exponential,soykb,0.5,8,right-left,power,0.0000002541,3207323.92954537,48378,21378
trace-3,inverted_exponential,soykb,0.5,8,right-left,runtime,0.0000002541,3207323.92954537,48378,21378
trace-3,inverted_exponential,soykb,0.5,8,right-left,runtime_ascending,0.0000002541,3207323.92954537,48378,21378
trace-3,inverted_exponential,soykb,0.8,2,left,energy,2889239.07413942,318084.855406032,41966,41966
trace-3,inverted_exponential,soykb,0.8,2,left,power,2881519.21781171,325804.711733914,41898.6,41898.6
trace-3,inverted_exponential,soykb,0.8,2,left,runtime,2889867.72632334,317456.203222109,41966,41966
trace-3,inverted_exponential,soykb,0.8,2,left,runtime_ascending,3082480.64696828,124843.282576787,41585,41585
trace-3,inverted_exponential,soykb,0.8,2,none,energy,2890783.70567214,316540.223873496,41966.8,41966.8
trace-3,inverted_exponential,soykb,0.8,2,none,power,2927951.81536281,279372.114182829,41954.3,41954.3
